unixtime  Probe1(bottom) #2   #3  #4  #5   #6(top)
1489873585.31  16.437  16.25  16.312  16.062  15.437  14.875 
1489873645.31  16.437  16.25  16.312  16.062  15.375  14.875 
1489873705.32  16.437  16.25  16.312  16.062  15.437  14.875 
1489873765.32  16.437  16.25  16.312  16.062  15.375  14.875 
1489873825.33  16.437  16.25  16.312  16.062  15.375  14.875 
1489873885.33  16.437  16.25  16.312  16.062  15.375  14.875 
1489873945.34  16.437  16.25  16.312  16.062  15.437  14.875 
1489874005.34  16.437  16.25  16.312  16.062  15.437  14.875 
1489874065.35  16.437  16.25  16.312  16.062  15.437  14.875 
1489874125.36  16.437  16.25  16.312  16.062  15.437  14.875 
1489874185.36  16.437  16.25  16.312  16.062  15.375  14.875 
1489874245.37  16.437  16.25  16.312  16.062  15.375  14.875 
1489874305.38  16.437  16.25  16.312  16.062  15.375  14.875 
1489874365.38  16.437  16.25  16.312  16.062  15.437  14.875 
1489874425.39  16.437  16.25  16.312  16.062  15.375  14.875 
1489874485.39  16.437  16.312  16.312  16.062  15.375  14.875 
1489874545.4  16.437  16.25  16.312  16.062  15.375  14.875 
1489874605.41  16.437  16.25  16.312  16.062  15.437  14.875 
1489874665.41  16.437  16.25  16.312  16.062  15.437  14.875 
1489874725.42  16.437  16.312  16.312  16.062  15.437  14.875 
1489874785.43  16.437  16.312  16.312  16.062  15.375  14.875 
1489874845.44  16.437  16.25  16.312  16.062  15.375  14.875 
1489874905.45  16.437  16.25  16.312  16.062  15.375  14.875 
1489874965.45  16.437  16.25  16.312  16.062  15.312  14.875 
1489875025.46  16.375  16.25  16.25  16.062  15.375  14.875 
1489875085.47  16.375  16.25  16.25  16.062  15.375  14.875 
1489875145.48  16.375  16.25  16.25  16.062  15.375  14.875 
1489875205.48  16.375  16.25  16.25  16.062  15.375  14.812 
1489875265.49  16.375  16.25  16.25  16.062  15.375  14.875 
1489875325.5  16.375  16.25  16.25  16.062  15.375  14.875 
1489875385.51  16.375  16.25  16.25  16.062  15.375  14.875 
1489875445.51  16.375  16.187  16.25  16.062  15.312  14.812 
1489875505.52  16.375  16.25  16.25  16.062  15.375  14.812 
1489875565.52  16.375  16.25  16.25  16.0  15.312  14.812 
1489875625.53  16.375  16.25  16.25  16.0  15.375  14.812 
1489875685.53  16.375  16.25  16.25  16.062  15.375  14.875 
1489875745.54  16.375  16.187  16.25  16.0  15.312  14.875 
1489875805.54  16.375  16.187  16.25  16.0  15.375  14.812 
1489875865.55  16.375  16.25  16.25  16.0  15.375  14.812 
1489875925.55  16.375  16.25  16.25  16.0  15.375  14.875 
1489875985.55  16.375  16.25  16.25  16.062  15.375  14.875 
1489876045.56  16.375  16.25  16.25  16.062  15.375  14.875 
1489876105.56  16.375  16.25  16.25  16.062  15.375  14.812 
1489876165.56  16.375  16.25  16.25  16.062  15.375  14.812 
1489876225.57  16.375  16.25  16.25  16.062  15.375  14.875 
1489876285.57  16.375  16.187  16.25  16.062  15.375  14.812 
1489876345.58  16.375  16.187  16.25  16.0  15.375  14.875 
1489876405.58  16.375  16.25  16.25  16.0  15.375  14.875 
1489876465.59  16.375  16.187  16.25  16.0  15.375  14.812 
1489876525.59  16.375  16.187  16.25  16.0  15.375  14.875 
1489876585.6  16.375  16.25  16.25  16.0  15.375  14.812 
1489876645.6  16.375  16.25  16.25  16.0  15.375  14.812 
1489876705.6  16.375  16.187  16.25  16.0  15.312  14.812 
1489876765.61  16.375  16.187  16.187  16.0  15.312  14.812 
1489876825.62  16.375  16.187  16.187  16.0  15.312  14.812 
1489876885.62  16.375  16.187  16.187  16.0  15.312  14.812 
1489876945.62  16.375  16.187  16.187  16.0  15.312  14.812 
1489877005.63  16.375  16.187  16.25  16.0  15.312  14.812 
1489877065.64  16.375  16.187  16.187  16.0  15.312  14.812 
1489877125.65  16.375  16.187  16.187  16.0  15.312  14.812 
1489877185.66  16.375  16.187  16.187  16.0  15.312  14.812 
1489877245.67  16.375  16.187  16.25  16.0  15.312  14.812 
1489877305.67  16.375  16.25  16.25  16.0  15.312  14.812 
1489877365.68  16.375  16.187  16.25  16.0  15.312  14.812 
1489877425.69  16.375  16.187  16.25  16.0  15.312  14.812 
1489877485.7  16.375  16.187  16.25  16.0  15.312  14.812 
1489877545.71  16.375  16.187  16.25  16.0  15.312  14.812 
1489877605.71  16.375  16.187  16.25  16.0  15.312  14.812 
1489877665.72  16.375  16.187  16.25  16.0  15.312  14.812 
1489877725.72  16.375  16.187  16.25  16.0  15.312  14.812 
1489877785.73  16.375  16.187  16.25  16.0  15.312  14.875 
1489877845.73  16.375  16.187  16.25  16.0  15.312  14.812 
1489877905.74  16.375  16.187  16.25  16.0  15.312  14.812 
1489877965.74  16.375  16.25  16.25  16.0  15.375  14.875 
1489878025.74  16.375  16.25  16.25  16.0  15.375  14.875 
1489878085.75  16.437  16.25  16.25  16.0  15.375  14.812 
1489878145.76  16.375  16.187  16.25  16.0  15.312  14.812 
1489878205.76  16.375  16.187  16.25  16.0  15.312  14.812 
1489878265.76  16.375  16.187  16.25  16.0  15.312  14.812 
1489878325.77  16.375  16.187  16.25  16.0  15.312  14.812 
1489878385.77  16.375  16.187  16.25  16.0  15.312  14.812 
1489878445.78  16.375  16.187  16.25  16.0  15.312  14.812 
1489878505.78  16.375  16.187  16.25  16.0  15.312  14.812 
1489878565.79  16.375  16.187  16.25  16.0  15.312  14.812 
1489878625.79  16.375  16.187  16.25  16.0  15.312  14.812 
1489878685.8  16.375  16.187  16.25  16.0  15.312  14.812 
1489878745.81  16.375  16.187  16.25  16.0  15.312  14.812 
1489878805.81  16.375  16.187  16.25  16.0  15.312  14.812 
1489878865.81  16.375  16.25  16.25  16.0  15.375  14.812 
1489878925.82  16.375  16.187  16.25  16.0  15.375  14.812 
1489878985.82  16.375  16.25  16.25  16.0  15.375  14.812 
1489879045.83  16.375  16.25  16.25  16.0  15.375  14.812 
1489879105.83  16.375  16.25  16.25  16.0  15.375  14.812 
1489879165.83  16.375  16.187  16.25  16.0  15.375  14.812 
1489879225.84  16.375  16.25  16.25  16.062  15.375  14.875 
1489879285.85  16.437  16.25  16.25  16.062  15.375  14.875 
1489879345.86  16.437  16.25  16.25  16.062  15.375  14.875 
1489879405.87  16.437  16.25  16.25  16.062  15.375  14.875 
1489879465.87  16.375  16.25  16.25  16.062  15.437  14.875 
1489879525.88  16.375  16.25  16.25  16.062  15.375  14.875 
1489879585.89  16.375  16.187  16.25  16.062  15.437  14.875 
1489879645.89  16.375  16.187  16.25  16.062  15.375  14.875 
1489879705.9  16.375  16.187  16.25  16.0  15.375  14.875 
1489879765.9  16.375  16.187  16.25  16.0  15.375  14.875 
1489879825.91  16.375  16.25  16.25  16.0  15.437  14.875 
1489879885.91  16.375  16.25  16.25  16.062  15.437  14.875 
1489879945.92  16.375  16.25  16.25  16.062  15.437  14.875 
1489880005.93  16.375  16.25  16.25  16.062  15.437  14.875 
1489880065.93  16.437  16.25  16.25  16.062  15.375  14.875 
1489880125.94  16.437  16.25  16.25  16.062  15.437  14.875 
1489880185.94  16.375  16.25  16.25  16.062  15.437  14.875 
1489880245.95  16.437  16.25  16.25  16.062  15.437  14.875 
1489880305.96  16.375  16.25  16.25  16.062  15.437  14.875 
1489880365.96  16.375  16.25  16.25  16.062  15.437  14.875 
1489880425.96  16.375  16.25  16.25  16.062  15.375  14.812 
1489880485.97  16.375  16.25  16.25  16.062  15.375  14.812 
1489880545.98  16.375  16.187  16.25  16.0  15.375  14.812 
1489880605.99  16.437  16.25  16.25  16.062  15.375  14.875 
1489880665.99  16.375  16.25  16.25  16.062  15.375  14.875 
1489880726.0  16.437  16.25  16.25  16.062  15.437  14.875 
1489880786.0  16.437  16.25  16.25  16.062  15.437  14.875 
1489880846.01  16.437  16.25  16.25  16.062  15.5  14.937 
1489880906.01  16.437  16.25  16.25  16.062  15.5  14.937 
1489880966.02  16.437  16.312  16.312  16.062  15.5  14.937 
1489881026.03  16.437  16.312  16.312  16.062  15.5  14.937 
1489881086.03  16.437  16.25  16.312  16.062  15.437  14.937 
1489881146.03  16.437  16.25  16.312  16.062  15.437  14.937 
1489881206.04  16.437  16.25  16.312  16.062  15.437  14.937 
1489881266.04  16.437  16.312  16.312  16.062  15.437  14.937 
1489881326.05  16.437  16.25  16.312  16.062  15.437  14.937 
1489881386.05  16.437  16.25  16.312  16.062  15.437  14.937 
1489881446.05  16.437  16.312  16.312  16.062  15.437  14.937 
1489881506.06  16.437  16.25  16.25  16.062  15.375  14.875 
1489881566.06  16.437  16.25  16.25  16.062  15.375  14.875 
